index,text,label
1000026498114433026,"""در مورد بیزنس‌های اینترنتی یعنی این که حواست باشه که اگه روشی که تو ذهنته اینه که قراره فقط با تبلیغات توی مارکت خودت رو پوزیشن کنی یه جای کارت می‌لنگه.بیزنس‌هایی که تونستن استثنایی عمل کنن همیشه به خاطر «به موقع» بودن جذب مشتری شون کم‌هزینه بوده.""",2
1377403963939549186,"""کاش خبر داشتم یار میاد""",2
1001498582816567297,"""خطاب به امرخیل صاحب: ضرورت به این نیست که ما درمورد شخصیت شما معلومات حاصل نمایم. در امتحان ملت کامیاب هستی!به تمام معنی حمایتت میکنیم تا پیروز شوی. رای ما به امرخیل.""",1
1002168539057414144,"""ديوانه كه شاخ و دُم ندارد..ديوانه منم ....من كه يك روز ديگر رابه عشق اويي شروع كردم كه... با رفتن ش... روز و روزگارم را شب كرد...""",3
1377394576931966980,"""غروب - عکس جامونده از دیروز""",2
1001142508037042182,"""کمتر کسی این روزها پیدا میشه که از سیستم آلوده و فاسد قوه قضاییه گزیده نشده باشه #گزارش_مديريت٩ساله""",3
1377381883781246984,"""جناب ماله کشیک نگاهی هم به رهبر مفسدین جهان سیدعلیل بنداز""",3
1377408001657561088,"""دروغ اپریلت تو حلقم😭😂@weareoneEXO""",2
1377376323656691712,"""البته ما در سال 56 برنامه دستیابی به 8 میلیون بشکه در روز را داشتیم برادر""",2
1001968775124668416,"""سرنگون میکنیم حکومت علی را...#IranSrikes #IranRegimeChenge #RezaPahlavi #براندازم #دومینوی_اعتصابات #اعتصابات_سراسری #اعتصاب_کامیوندارن""",3
1001565650794483712,"""وضعیت یه جوریه انگار تجاوز ساختگیه که ذهن مردم رو منحرف کنن از ای وضعیت بگاییخب یه تجاوزه دیگه انگار خیلی غیر عادیه تو همین تهران گوشه گوشش داره انجام میشه مشکل چیزه دیگس#تجاوز_به_دانش_آموزان #ایران #پس_سعیدطوسی_چی #میدونی_چرا#تجاوز_به_دانش‌آموزان""",3
1377400994414223360,"""من رنگ موی مشکی رو ترجیح میدم ولی این رنگ مو خیلی بهش میاد دلم واسه حرف زدنش تو مصاحبه تنگ شده💔#EXO IS EXO""",1
1377403238463414273,"""این جاست که شاعر میگه ای جانم چه پسری😄""",1
1377402172422299649,"""داری ادا تنگا رو در میاری""",3
1001188264718622720,"""تلخ و‌تکان‌دهنده: فیلم ارسالی به مسیح علی نژاد در مورد افشای تجاوز گروهی به شانزده دانش‌آموز در مدرسه ای در غرب تهران و‌خشم خانواده ها. متجاوز آقازاده است می‌خواهند پرونده را مختومه کنند. فیلم‌ها و مستندات بیشتری رسیده منتشر میکنم #تجاوز_به_دانش‌آموزان""",3
1002254661674504194,"""در طول ده سال، ۷۳هزار نخ سیگار کشیدم و هفده ملیون تومن پول دادم.""",2
1377405699836182532,"""پس از همه هموطنان خواستار همیاری از کمپین نه به جمهوری اسلامی و نه به قرارداد 25ساله ونه به خدمت سربازی میباشیم و از لیدر انقلاب دستوری هم همه هموطنان همیاری بعمل اورند #نه_به_خدمت_سربازی#نه_به_جمهوري_اسلامي#نه_به_قرارداد_۲۵ساله""",3
1377409436805853187,"""ای جووون اصلا همه ی دلارام واسه تو""",1
1001376187938168832,"""خب پس خوبی دیگجسی از آنفالو""",2
1377401139461640192,"""قشنگ معلومه عصبیم و میخوام بار و بندیل جمع کنم برم؟""",3
1377407738196623361,"""اون خودشو خراب نکرده چون ب نجابتش ایمان داشته بعد کسایی مثل توعه اصکول میان این حرفو میزنن تا طرفم اعتراض میکنه میگن من که چیز بدی نگفتم""",3
1377401451849261058,"""همچنین:"""") مشهد زندگی میکنم""",2
1377399834827575297,"""از لحاظ روحی نیاز دارم الان یه جن بیاد منو ببره ؛/""",3
1377388393185779712,"""دخترشون زنگ زد به من دعوا که تو اگه احترام سرت میشد زنگ میزدی به من و پدر مادرم عید رو تبریک میگفتی😐🤞🤞همه اینا به کنارمن الان اتفاقی چشمم خورد به چتم دیدم توی چت واتس ام با پدرمادرش عیدو تبریک گفتیم""",3
1377400947492720642,"""خیلی خوشگل بوووود خیلیییی""",1
1377390743388528642,"""اگه ریا نمیشه باید بگم این پیامو با همون پن ها ریپلای کردم""",2
1001534308983681025,"""شش آیین زندگی6:قبلِ دعا ایمان داشته باشقبلِ صحبت کردن گوش کنقبلِ خرج کردن به‌دست بیارقبلِ نوشتن فکر کنقبلِ از تسلیم شدن تلاش کنو قبلِ مُردن زندگی کن""",2
1002959647278592001,"""ببینید: محمدمیرزا می‌گوید ۹۷ ساله است. سال‌ها است که اهالی کابل او را در خیابان‌های شهر در حالی دیده‌اند که کوله‌باری از آفتابه‌های رنگارنگ بر دوش دارد. او می‌گوید اگر در این سن کار نکند، گرسنه خواهد ماند.#افغانستان""",3
1001747290988703744,"""اره دیگه واقعا وقت نمیشه و خب راستش دنیای واقعیم خیلی لذتبخشتر از توییتر شده 😅""",1
1377407656093048832,"""مگه هنوز باهم بودن؟#EXO #엑소""",2
1377376860623962119,"""آدم اتفاقا خیلی آدم جالبی بودهاگه وقت کردی گاهی زندگی نامه‌شو بخون :)""",1
1001834691136176128,"""برو كيرم تو اسلامت برو كيرم تو خدات برو كيرم تو پيغمبرت بي ناموس""",3
1377401827885338626,"""بابا تو گفتی ناشناس میدم همون موقع یکی ناشناس داد منم فک کردم تویی😂""",2
1002867939538800640,"""ااا آواتارتو عوض کردی =)) مبارک باشه🌹""",1
1001908142953902081,"""تو خبرا دیدم جناب #ولایتی بدجور زیرآب برجام رو زدهآقای ولایتی! قبول، ولی بدون یکی از اون کسایی که باعث شد روحانی رای بیاره خودت بودی. سال ۹۲ هم سر پیمان سه جانبه عهدشکنی کردی هم تو مناظره به مدل جلیلی تاختی. شما هم باید عذرخواهی کنی""",3
1001519267836235779,"""چندین فاجعه‌ی شبه سعید طوسی باید اتفاق بیافته تا وقاحت و لاپوشونی رو کنار بذارن؟ چه قدر باید از تابوهای جنسی ضربه بخوریم تا بفهمیم که این راه که می‌رویم جز به بیراهه نیست؟""",3
1377393351830343684,"""راست جلو تخم چشمم ظاهر شد""",2
1377391914551373830,"""اسکار بهترین دوش تعلق می گیره به دوش بعد از چند ست سنگین تمرین با وزنه در نواحی کتف و دست و سینهاصلا بوسه قطرات ریز آب بر ماهیچه های منقبض ناشی از تمرینات ، بعد از بوسیدن یار بهترین بوسه هستمن دیگه عرضی ندارمشب بخیر""",1
1001408286162374656,"""پروژمونو قبول کردنننننننننن""",1
1001933004489592832,"""دوباره میسازمت #وطن#IranStrikes #IranRegimeChange #RezaPahlavi #براندازم #اعتراضات_سراسری #اعتصاب_کامیونداران""",1
1377401750722727938,"""نه اینکه اعتماد نداشته بهم . از اون روز تا الان هر وقت اشتباه میکنم عذاب وجدان دارم یه درگیریه شخصی با خودم. اما چند روزیه حس میکنم دارم گند میزنم به همه چیز و نمیتونم هم اونجوری که اونا می‌خوام زندگی کنم.""",3
1377403167655129089,"""خرس منو بلاک کرده. دوستای عزیزش همت کنید برسونید دستش؛ این کدورت برطرف شه :)) خیلی ناراحتم. آبروی مومن رو بردم. من شرمنده‌ام. تصادفی بود. ببخشید. ایشالا که حل شه و عبدالله عذرخواهی کنه در پابلیک بابت انتشار این صحبت ها.""",2
1377399521215320069,"""میتونی بخوابی تا ظهر که دیگه ناهار بخوری""",2
1002992687283429377,"""بعدم مادر جنده چرا تفره میری از سوالم گفتم دلیل عقلی علمی و منطقی نابودی اسراییل چیه؟چرا وقتی کل اعراب و فلسطین کوتاه اومدن ما کوتاه نمیایم و میگیم نابودی؟""",3
1001559122897178624,"""میدونم که تهش میای، میدونی که میای، میدونم که بیخیالت نمیشم، میدونی که نمیشم ، انصافا این تشریفات مسخره رو تمومش کن بیا بس کن ، دیر میشه #چس_ناله #عاشقانه""",3
1001836947474669568,"""داش دمت گرم خیییلی خوب بود 😂😂😂😂""",1
1002023874274480128,"""چه نشون بدیم ؟ ایشان مادر زاد نابینا هست""",2
1377373404861325313,"""در این برهه ی زمانی، از جهان صرفاً یک کنسرت بیلی آیلیش میخوام""",2
1001477590979248130,"""دنیا دیگر این رژیم را قبول ندارد""",3
1377405706752598017,"""چیزی بی‌آرام و آرام‌ناپذیر در من است که میخواهد به سخن درآید.شور عشقی در من است که با زبان عشق سخن میگوید.همه نورم من! آه ای کاش شب میبودم! آنگاه چه فراوان پستان نور را میمکیدم!""",2
1377408093558960128,"""نه پسرم درست صحبت کن با باباتچه اشتباهی کردم که تو اومدی""",3
1002955330647715841,"""جی جی دارین؟ یکم قرض بدین لطفا""",2
1377406027352580097,"""همه سبک هارو دوست دارم😀""",1
1377409125693280256,"""نوع صحبت کردن شما نشان دهنده اینه طرفدار چه طیف از موجودات هستید .شاید شما برای انسانها ارزش قائل نشید ، اما قطعا ما به حیوانات احترام میزاریم""",2
1001511937186959360,"""امید وارم ماجرای شهرداری تهران نشه اصلاح طلبا توی مدیریت شهری به شدت بی کفایت و رانت پرداز هستن خدا بخیر کنه""",3
1377369039199215628,"""کاش هلنا بودم هی میگفتم ارش بی تو سردمهههه ارش بغلم میکرد""",3
1377400095465992199,"""زیبا بود . امیدوارم ک تو مدرسه ب مشکل بر نخوره""",1
1002974718591369216,"""قربونت برم مژده خوشکل و مهربون بهترین عشق را امسال خواهی داشت،آمین 😘😘 سن را بیخیال شو، من که برای عشق در همه سنی آمادگی دارم، اصلا نمیتونم زندگی بدون عشق را تصور کنم، مثل بتهون همیشه عاشقم 😁😁😁""",1
1377393708656685062,"""خستگی روحی به جون آدم میمونه😑""",3
1377393522941206531,"""آخ آخ این توییت دچار PTSDایم‌ کرد. قشنگ دو‌ ماه و نیم با گریه خوابیدم با سردرد بیدار شدم. خیلی خوشحالم که اون روزا تموم شده. ایشالا برای همه تموم شه.""",1
1377391259556306944,"""ولی اگه فردا هم نرم بیرون سلامت روانمو از دست میدم 🚶‍♀️""",3
1377394953593176073,"""خستم ولی خوب پذیرای اعترافاتون هستم تو ناشناس""",2
1377371382179303425,"""برای کسی که «نمی خواهد بفهمه»صحبتهای ظریف چیزی به دانش و آگاهیش اضافه نمیکنهدرست فرمودید""",3
1377406981485469696,"""اینجا که بحمدالله همونجاست که کلیدساز میگفت تا 1400 با....""",2
1002176957843468288,"""وقتی خودت رو در قواره ای نبینی که بزرگان برات کار کنند ناچار بزرگان رو حذف میکنی و اوباش و فرومایگان رو دور خودت جمع میکنی و تفکر پست شروع به بازتولید خود در سطح کلان میکند. این است قصه نظام جمهوری اسلامی.""",3
1377399987919724547,"""بله🙃🙄باااا رعایت پروتکل ها""",2
1377373311798284289,"""📌«12 فروردین» نقطۀ مکمل و متمم انقلاب بیست و دو بهمن بود.#نظام_مردم""",1
1377388358641479683,"""دیس بک هیدن و ویلسونم خوب بود ولی خب دیس عرفان بهتر بود 👨🏻‍🦯""",1
1377410294440325121,"""هر جریانی یک بخش مصرفی دارد ،هنر هم از این امر مستثنی نیست ،مهمترین موضوع این است نگذاریم جریان های مصرفی و مبتذل همه فضا را بگیردموسیقی پاپ مصرفی است و مخاطب دارد ،نمیشود آن را حذف کرد اما نباید گذاشت همه فضا را مصادره کندسینما هم همین است""",2
1001221511661916167,"""کس ننه اون یک دهم یک درصد...""",3
1377407385908572162,"""خیلی سریال زیبا و هیجانیه 🤌🏻🤌🏻🤌🏻""",1
1002882199325167617,"""ببین چقد بدبختیم که کراوات زدن محمود دولت آبادی تو مراسم افطاری حسن مرز های ساختار شکنی و پشم ریزونیو جابجا کرده""",3
1377392509031051267,"""آقا سید چقدر غبطه خوردم به دور همی تون ، وقتی اردوگاه دیدم چقدر به بهشت تخیله من نزدیک بود چقدر به دور همی بهشتی بچه های استاد شجاعی نزدیک بود اما حیف نبودم 😭 نکنه بهشت هم کنار برادران و خواهران خودم نباشم""",3
1377385048811438090,"""بیچاره خیلی چیز جاج‌خوری نگفت من شرمندم اسیر هواهای نفسانی شدم یه لحظه😔""",3
1377409657631739907,"""دوباره کراش دست نیافتنی زدم، مبارک بدخواها.""",1
1377399696772100096,"""از ت اولش،تا ر آخرش همش برکته""",1
1377383082064371715,"""جانم آن لحظه که غمگین تو باشد شادست 🌱«مولانا»[شایدم حسِ زندگی]""",1
1377391362937552896,"""پیر که وقتی زیاد غذا میخورن میگن""",2
1001526674587037709,"""گاهی نمیدونم چرا ولی رفتارت آدمو ازینکه دوسِت داشته باشه پشیمون میکنه:)""",3
1377368668032561153,"""خلاصه ای از قرارداد با #چین که #ظریف در اینستاگرامش منتشر کرد#کلاب_هاوس""",2
1377392103001530368,"""من برعکس-زیادی عصبیم، ینی زود عصبی میشم.""",3
1377398921031340034,"""عزیز پرچم شیر و خورشید ایران اینه،اونی شما عکسشو گذاشتین مال مجاهدین هستش که شعاع های نور خورشیدش بهم پیوسته هستن""",2
1377406767299190794,"""کیر تو تو و کلاب هاوست و اون دوتا وزیر و بقیه عرزشی هایی که شرکت کردن آشغال خائن وطن فروش کثافت""",3
1377392231170990083,"""مرحوم از اون بیدهایی بود که به همون بادها لرزید گویا""",3
1377391598791626753,"""کار کردن باهات قطعا جز بهترین تجربه‌های کاری من بوده راشا! دید وسیعت توی مارکتینگ و بیزنس و حتی دیزاین اونقدری خوب و عالی بود که به ندرت میشه راشای دومی رو مثال زد! قطعا میدونم تو ادامه مسیرت بازم موفق خواهی بود و همه جا من پز رفاقت باهاتو میدم ❤️""",1
1377396054304325634,"""امیدوارم وضع یوتوب بهتر بشه تو هم پر انرژی ادامه بدیاز فن های قدیمی توعم ⁦🙏🏻⁩⁦❤️⁩""",1
1001379138790453249,"""اگه طوسی را مجازات میکردن الان این اتفاق تلخ نمی افتاد باس از کون اویزونش کنن.""",3
1002153702109712386,"""اون زمانی که داشتن خودشون برای اجرای قوانین جلو گیری از اذیت ازار کودکان پاره می کردن کجا بودین اون بچه دو ساله سه سال n سال که مردن و درد کشیدن کی جواب داد هر روز دنبال یه داستانی هستید که وقت خودتون رو باهاش پر کنید زندگی بچه ها شوخی نیست لطفا باهاشون بازی نکنید""",3
1001307016978141185,"""یجوری شده آدم حس میکنه دولت کمر همت بسته برا پایمال کردن خون شهداهمینجور شرمنده شهید احمدی روشن هستید دیگه خودتون رو شرمنده شهید طهرانی مقدم نکنید.#تکرار_اشتباه""",3
1377384342570336261,"""حضرت آقا:جمهوری اسلامی متکی به یک ملت مؤمن، سرافراز، اصیل و ریشه دار است✌🏼🇮🇷#نظام_مردم""",1
1002100988386390016,"""ای مفخر نصف جهاندُر گران قدر زمان__بازآ به منزل گاه خویشای « زنده رود » اصفهان(پیدای_پنهان)[ 💍اصفهان بی زاینده رود چون انگشتری بی گوهر است💍 ]#اصفهان #ایران #زاینده_رود""",1
1377408207941902336,"""متشکرم🙏 من قسمت ۸ رو ندیدم. دوست داشتم اونو ببینم. بازم ممنون 🙏🙏""",1
1001683841323552768,"""وای بخدا امروز صبح منم دیدم ، همونو که من دیدم میگی مگه نه ...خخخواقعا صبحشون بخیر #ماه_رمضانی""",1
1377401320181624832,"""پارت اول #گاندو تو تلوبیون امشب #سانسور شد احتمالا بخاطر #FATF""",2
1001230876095713281,"""خو اینجوری جذابا از محدودم محدود تر میشن که :|""",3
1001519950782189571,"""در عقب اتوبوس خراب بود زنا باید از بین مردا رد میشدن، مردا طوری نگاه میکردن بهشون که خداییش خجالت کشیدم چطور میشه با یه همچین چیزی تحریک شد.من خودم ۲۶ سالمه ولی هرجور شده""",3
1001106636436537345,"""اینجوری‌که هندونه شروع که به بالا رفتن فکر‌کنم میخواد روی دلارو کم کنه#هندوانه #میوه_گران""",3
1002212351897231360,"""سابق شباهت بسياري بين او احمدي نژاد ميديدم اما امروز ...قطعا اين مردك دلش به حال مانسوخته از اين جملات اهدافى در جهت منافع كشورش داره، اما چقدر غم انگيزه كه حاكمان ما با هر جمله اى نفرت جهان و مردم رابه جان ميخرند درجهت نابودى كشور اما اينها با درايت يارگيري ميكنند براى منافعشان""",3
1001260705822199809,"""این چه انسانیست؟؟؟؟همان که خدا از روحش در کالبد چرکین و متعفن او دمید؟؟؟؟روح خدا اینقدر پلید و سیاه؟؟؟روح خدا تا این اندازه جنایتکار؟؟؟؟لعنت به همه کسانیکه این سالها بلور شفاف جانمان را از اراجیف چرکینشان لبریز کردند.#تجاوز_به_دانش‌آموزان""",3
1377385072660074497,"""ملت عشق،۴ اثر فلورانس اسکاول شین، ۱۰۰ سال تنهایی و کلی کتاب دیگه😩""",2
1377403865524432898,"""واقعا؟ شوخی کردم بابا!! من بعد از دو سال و خورده ای هنوز دارم سینه خیز ادامه می دم. تازه این نوروز 170 دقیقه اپیزود منتشر کردم!!""",2
1377390917464645634,"""ی سول مهمکی سیزده ب دره؟""",2
1001159584080424960,"""قشنگ معلومه خدا قیافه بعضیارو با کَتیا و سالیدورک طراحی کرده ولی برای مارو با دست کشیده""",3
1001500936546725888,"""خاتمی رو دارن آماده ی انتخابات میکنن، خیلی به موندنشون امیدوارن... آقا جمع کن باید دسته جمعی تشریف ببرید... آخراشه برادر...""",3
1002159888129314821,"""ما برای هیچکس رفیق نیمه راه نشدیم اونا جایی که براشون خوب بود، پیاده شدن...""",3
1377385704951402499,"""من اصلا به تعداد فالوور نگاه نمیکنم! البته من آدم نیستم""",3
1001173088875307008,"""عکس گرفتن بخوره تو سرتون یکی اون بچه رو بگیره😱😂join👉⛱  """,3
1377379870670348288,"""دلقکِ مشمئزالخنده نظام ، فقط مونده بود عکس پروفایلش و کاریکاتور کنه که دیگه یه دلقک به تمام معنا بشه. ظریف خائن، تنها وزیرِ دلقکِ تاریخ ایران.#ظريف #قرارداد_۲۵_ساله""",3
1001395389055070209,"""#تجاوز_به_دانش_آموزان یعنی چی؟ خیلی سخته که بچه داشته باشی و تواین روزگار بفرستیش مدرسه و نگران نباشی جاش امنه! به کجاداریم میریم؟؟؟!!!""",3
1377399572830547973,"""نووش:))) خوب چیزیه وودکا""",1
1377395090356727810,"""سید مهدی یه نیم چه حمایت میزنی مارو یه هل بدی؟؟ دمت گرم""",1
1377392461203447808,"""دم فیس بوک هم گرم که هر بار بر علیه حکومت حرف میزدیم ما رو ریپورت میکرد. دم تمام نیروهای شر که با هم متحد شدن گرم! دم اونایی که روح الله زم رو از فرانسه دزدیدند و تو ایران اعدام کردند و ۲۰ دقیقه بر دار آویزون نگه داشتند هم گرم. دم هیتلر هم گرم یک پاکسازی نژادی حسابی کرد.""",1
1377399593315405824,"""حاج اقا ما به ناز تو جواني داده ايمديگر اکنون با جوانان نازکن با ما چرا""",2
1001527468312924160,"""عزیزم بیرانوند خرم ابادیه هااااا و البته پرسپولیسی بزار هی فحشش بدن 😂😂😂""",1
1377409848288088071,"""صدسال تنهايي رو نتونستم ادامه بدم""",3
1002252075965743111,"""کلاه قرمزی دیدی جدیدا؟ :)))""",2
1002022967923105792,"""البته این نکته رو هم باید بگم که اینو قبل تولدم بهم رسونده بودالبته یه کادوی معنوی خیلی بزرگ و تاثیر گذار هم بهم داد که واقعا دمش گرم""",1
1377406019010105345,"""همین چند دقیقه پیش تونستم به صورت زنده با سیدجواد نصرالله در کلاب هاوس صحبت کنم!سلام همه‌ی دوستان ایرانی رو بهشون رسوندم و برای خودشون و پدربزرگوارشون آرزوی سلامتی کردم، و تشکر کردم بابت تمامِ حمایت هاشون از ایران تشکر کردم.هشتگ: خدا حفظ کنه حزب الله رو""",1
1377404553621090304,"""دوسپسر نرم از هر نژاد دوسپسری تو دنیا بیشتر خوش میگذره""",1
1377381679594147846,"""تنها کسی که باهاش اینترکشن دارم تویی و دو نفر دیگه""",2
1377404879480750086,"""روحش شاد...اگر ج.ا بذاره در آرامش باشن...""",1
1377409680218103809,"""تعطیلات داره تموم میشه و من هنوز با سال بی‌بهار چاووشی بغض وحشی تو گلومه، غم دلتنگی روی سرم هواره و توی سینه‌‌‌‌ام غم موندگار شده و این تنور خاموش بشو نیست.حتی اگر شکوفه‌ها جوونه زده باشن، بازم امسال سال بی‌بهاره!""",3
1377383345529659392,"""شوهرخالم حالش بدهدکتر گفته تا فردا بیشتر زنده نیست😔💔الانم تو کماست🤦🏻‍♀️🚶🏻‍♀️""",3
1002904778828075008,"""خنده و خوشحالی وقتیه که تو دقیقا کنار من‌ باشی :)""",1
1377381606651011079,"""ای جانااااا، به همشهری ما چیزی نگین😡😜 بزارین خوش باشه، دوستون داره خب 😍😂""",1
1377384209078095873,"""😂😂😂😂ن بابا منو چه به رئالجدی نگیرین فقط بخندین و رد شین""",2
1377399977811476483,"""کل روز رو خواب بودم تقریبا کلا عادتم شده روزا خوابم شبا بیدار""",2
1001382384812642304,"""مرسی کلی امید به زندگیم زیاد شد :))""",1
1001518911911874561,"""داستان این معلمه به کنار،اینو بگم که احتمالا ایران جز معدود کشورایی که توش یه مجرم اینجوری بازجویی میشه،خانواده شاکی دوربین به دست در حال فحش دادن به مجرم دارن بازجوییش میکنن و حکم رو هم میدن و فیلمش رو هم پخش میکنن و کلی تو روند قضایی که ما توش مشکل داریم بیشتر مشکل ایجاد میکنن""",3
1000020709798690818,"""بیچاره دانشجوهای خارج از کشور، یه تعدادی از دوستام که یه ترم یا یه سال از درسشون مونده مجبور هست بخاطر شرایط دلار برگردن و به امید اینکه شاید دلار یه اتفافی براش بیوفته بشینن تو اتاق مهمونی خونشون خندوانه ببینن.دلار دانشجویی هم آره حتما... دو هزارتا شرط ...""",3
1377408756309319682,"""مشکل اینجاس که نباید نتیجه گیری کنی""",2
1377398458504466433,"""ما بدبختیم میوفتیم قسمت تأسيسات اونجا هم باید کار کنیم""",3
1377391541828812802,"""ایران هستن مامانتون؟؟""",2
1377399541691871232,"""ظاهرا امشب دلم خیلی تنگ شده""",3
1377403201385689091,"""به قول سامان وقتی حالت خوب نیست مجازی مسواک نزنی.@samoneoneee""",2
1377400121248243712,"""انقلاب اسلامی باعث دگرگونی عظیم سیاسی، فرهنگی، اجتماعی و اقتصادی ایران شد و نیز تأثیری شگرف در سطح جهانی بوجود آورد.#نظام_مردم""",1
1377394767261130755,"""لات های مجازی در واقعیت:""",2
1377382627066310656,"""من انواع راک اما خیلی بیشتر پست راک. پیشنهاد میکنم جوین شی چنلم.""",2
1377409158081703936,"""این همه خبرنگار داریم اینجا، یکنفرشون حاضر نیست جلوی فرناز فصیحی وایسا بگه زر نزن؟ یکنفرشون به عنوان یک «خبرنگار» نمیتونه به مدیر مسئول اون خراب شده‌ای که این توش «خبرنگاره» و به توییتر اطلاع بده این داره چرت میگه؟ چتونه؟ نون و آبتون رو فصیحی میده؟ انقدر بی‌غیرت؟""",3
1377406986510196739,"""فک کنم دوز بالاترشو باید نسخه دکتر بگیری""",2
1377405505606279168,"""من فقط موندم پسرها چی میگن که توی مجازی میتونن با یه دختر ارتباط بگیرن؟ ندیده نشناخته چی میگی؟ من تا دختر نبینم از نزدیک نمیتونم باهاش ارتباط بگیرم 😂😂😂😂""",2
1002238139354767360,"""جناب آشنا سال ۸۸ هم همین نظر را داشتید؟! یا فقط بلد بودید برای نظام هزینه تراشی کنید😏""",3
1001512806384992256,"""یک عدد محبوب هستم😐(خدا کنه ماکارونی اش شکلی باشه)""",2
1002208335725322241,"""به بقیه کار نداریم ولی حالا کلا #لوریس_چکنواریان که اصلا مسلمون نیست ...""",2
1377385084538523650,"""خیلی راجع بهش شنیدم، تازه شروع کردم، تا آخر برم یه جمع بندی می‌کنم.""",2
1377404297390948354,"""من‌ که میدونم دنبال ایموجیه نینی بودی.""",2
1377401986757185537,"""همه خوش دلیم ک مطرب بزند ب تار چنگیمن از آن خوشم ک چنگی بزنم ب تار موییبنموده تیره روزم ستم سیاه چشمیبنموده مو سپیدم صنم سپید روییبشکست اگر دل منبه فدای چشم مستتسر خمره می سلامتشکند اگر صبویی""",1
1377406963458265089,"""هرچی‌ دنبالش بگردی پیدا نمیکنی باید خودش بیاد""",2
1377391036217974785,"""بعضی وقتا که غمگینم دیدن پاستیل های هاریبو خوشحالم میکنه""",1
1001344933943480322,"""دوستم از همسرش تقاضا می‌کنه که یه دونه نوار بهداشتی بدستش برسونه نهایت لطف همسر اینه که گوشه‌ی نوار بهداشتی تمیز رو با حالتی چندش آور، با دو تا انگشت میگیره و‌بدستش میده تا این حد بی‌شخصیت و بی‌فرهنگ""",3
1001223269545136128,"""ایکاش یه بادی بیاد که کلا آزاده نامداری رو ورداره ببره!""",3
1377408588549914628,"""حالا که خودمونیه یه میلیارد هارت هدیه بدهWE ARE ONE EXOXiumin #엑소 #시우민🌸❤#EXO🌸❤️🌸❤""",2
1001334515908915201,"""برنامه نویسی اپلیکیشن موبایل اندروید و (ios) فروشگاه تله میوهسفارش آنلاین میوه و سبزیجات برای مشاهده نمونه کارهای بیشتر لینک زیر را لمس کنید. #اپلیکیشن_موبایل #برنامه_نویسی #برنامه_نویسی_موبایل #برنامه_نویسی_اندروید #اندروید #ios""",2
1377407772938006536,"""خوشحالم که مامان بابات طرز استفاده از کاندوم و بلد نبودن و نتیجه‌اش شد تو :)))گفتم اینجا هم بگم دوستت دارم و تولدت مبارک✨آرزو‌میکنم غصه‌هات دود شه بره هوا و هر روز برای بودنت تو این پنیا همونجور که من خوشحالم خوشحال باشی. فاک یو اند تولدت مبارک💛❤""",1
1377408610725212163,"""به طرزی زینلی دوس دارم که پشمام ریخته:*)""",1
1377393110355910661,"""ما که همیشه خونه بودیم برامون فرقی نداره""",2
1377391087703056384,"""واسه پسرا که نبوده نه؟؟؟#EXO__nafas🌙""",2
1377374142295461892,"""فداتشم آخه♥️تنها کاری بود که از دستم برمیومد :(امیدوارم که ببینه ^^""",1
1001066316529373186,"""سلسله توئیت در مورد #آریاسب_باوند مهره وزارت اطلاعات :وقتی میگوییم یکی از سیاستهای وزارت بدنام فعالیت تحت عنوان #سلطنت_طلب است منظور چیست؟#آریاسب_باوند ناگهان از تهران سردآورد با یک مستند که براندازان را متهم به تجزیه طلبی میکند! داستان چیست؟#IranRegimeChange""",2
1001504220858613760,"""همه وقتي يكي بهشون مي گه الان عكس بده بدشون مياد، يا فقط من غير عاديم ؟!!""",3
1001578465366196224,"""دل من سخت گرفته است از این مهمان خانه مهمان کش روزش تاریک....#کودک_آزاری #تحاوز_به_دانش_آموزان #فریدون_مشیری""",3
1377391069533413376,"""یه شربت مفرح بخورید خیلی خوبه""",1
1001099303778181120,"""درود بر شاهزاده ی ایران زمین#براندازیم#IranRegimeChange""",1
1377406155853426690,"""انقدر بدم میاد تا یه منشنِ واقع‌بینانه راجبِ یه‌سری چیزا که واقعا هنوزم که هنوزه تو جامعه وجود داره میدم، بعد یه عده میان جوری نظر میدن انگار نافشونو تو یه کشورِ اروپایی بُریدن! حالا همینا بزرگترین تابو شکنی‌ای کردن، اعلامِ رابطشون به خونواده بوده.بزنید عقب این نقابایِ قلابی رو!""",3
1377390821369016322,"""😊😊😊👌👌واندر فول توو نایت اریک کلاپتون یا مهتاب ویگن رو ترجیح میدم 😎👊🏽""",1
1377391074889494535,"""نشنیده بودم اسمش رو، فیلتره ؟""",2
1001136093100732416,"""زین العابدین نوابی استاد دانشگاه تهران.""",2
1377403078488379395,"""این جملات قصار رو بکنید تو کونتون، من خریدارش نیستم. همین رو اسکلایی که ضد فمینیسمن هم میگن. اگه فمینیسم رو باور داری یعنی پذیرفتی که ضعیفی.حاجی شما دو دقیقه گوه نخور، ببینیم بازی چند چنده!""",3
1002210182259146752,"""براندازان عزیز! اینکه یک شخصیت بزرگ مثل آقای دولت آبادی را سیاسی بکنیم مثل کاری است که ج.ا با ناصر ملک مطیعی و امثال وی کرده است! #عیار_خودمونو_پایین_نیاریم!""",3
1377393126197719041,"""اون ۱۰درصد رو چیا خریدی امروز مکه؟""",2
1377395410830942209,"""همین فردا با پس گردنی مجبورش میکنن تکذیب کنه""",3
